filename	F1	F2	mahal_s1	mahal_s2	mahal_s3	mahal_s4	mahal_own
i.wav	8.618674000442823	23.43155931917716	2.347286814051698	4.477438568705797	5.373161457440479	3.916185251640883	1.1559488402809506
i1.wav	10.130758912292713	23.367777563796956	2.938736168882454	4.308286494389455	6.230085814943984	3.7330751972456406	0.9066262957168548
i10.wav	9.22345869646837	22.972532533128035	1.2355235057118668	3.0301702066969445	3.788544087844088	2.6295731992295974	0.5815380126953994
i12.wav	9.82102329230613	22.694147204410633	2.1208236561297427	2.501254973886656	3.1298823463443406	1.8878139161156466	0.1776869553228351
i13.wav	9.13493671295096	23.47024793276574	2.4824040536669685	4.2853738865763775	5.81458353370119	3.8610810519412833	0.945029077176285
i14.wav	8.875825608894424	23.6544194269425	3.067454623971007	4.839100810604744	6.424085214745743	4.359123219262164	1.1683537598239107
i15.wav	9.826959308561626	23.648121253466787	3.3276808443301733	4.788764621083847	7.106673866063021	4.360424179986907	1.0721995652176262
i16.wav	9.619862422734933	23.237507831261922	2.152508150959137	3.7043343802273507	5.205145269723213	3.261017363146806	0.6661530205742262
i17.wav	8.201351076991259	22.932642824729843	0.8913353604595081	3.8860598252854635	3.3567877576333536	3.202637816180502	1.3173944598955492
i18.wav	9.666824549841046	22.85078462672861	1.787190350502905	2.7737350487380925	3.628330079086858	2.2734981562666987	0.32039750599400546
i19.wav	10.111273563948544	22.780358941172743	2.5028560127865567	2.9810681924522346	3.8021381382468324	2.2062525392575965	0.3915232895154052
i2.wav	9.670958058688164	22.779810791252874	1.8167416170919317	2.6036972228831616	3.3360034645165295	2.0924990705817743	0.2604140648129352
i20.wav	9.65729848945815	22.560451861345946	2.0566619188623902	2.068516592514317	2.4099939810204205	1.537874314333345	0.14137965298334304
i21.wav	9.30607670764065	23.11543394567007	1.5899828256312836	3.3701170309508277	4.444469632846454	2.959277580977555	0.6280884468572537
i22.wav	8.813055491351918	23.09509071382052	1.2127162077146483	3.541758346156844	4.076784920329814	3.073192666932644	0.8897658197714969
i23.wav	10.627833066916466	19.530989250411615	12.267575080343061	6.198072118995285	9.763681123628892	6.160139470538972	2.692819534365797
i24.wav	8.064944516191623	23.363608399471435	2.3985975508179527	4.913169537756814	4.958315082230867	4.0916291817029675	1.4908402305586375
i25.wav	9.077319572494432	23.35576238428695	2.1064656887164688	4.02156230493584	5.2984627213423545	3.5898467128862723	0.883424204510745
i26.wav	8.951861724968182	23.444868536293548	2.3678010277133086	4.292651575309615	5.594918957609547	3.8343478864356197	0.9951252927206908
i27.wav	12.040259797067854	21.716548895267337	7.23739478053725	5.777011889930959	3.999107386385065	3.0149841776061135	1.804508140280328
i28.wav	12.146972747777902	19.330853386336656	14.210976287481774	8.550370764547422	10.130523118731176	6.902951536657134	3.1077321823200132
i29.wav	9.937039728065969	22.512866759224956	2.5582595139784976	2.2162347183587148	2.5233707052467476	1.445057572440777	0.09150578521915667
i3.wav	8.688934325209651	23.555886052437064	2.7576476855146113	4.7151771240406735	5.916160334790977	4.175947532420748	1.1861252113799277
i31.wav	8.138378991790162	21.970736365081542	2.567155563251945	2.753677794976901	2.2897942334925383	2.6420660319552907	1.612196923485943
