filename	F1	F2	mahal
fe_13.wav	11.871244402181503	21.16630963183743	0.02689540492510434
fe_149.wav	11.780438473281233	21.158846169459906	0.12677191778541677
fe_138.wav	11.922407700420784	21.196418673914412	0.14712275249390694
fe_90.wav	11.761296953289662	21.147299077868762	0.1581628688331573
fe_20.wav	11.94770621615519	21.201712391356786	0.18575749709934483
fe_58.wav	11.787506257002544	21.107302970631423	0.20106459715048894
fe_102.wav	11.967183773283292	21.208055306238823	0.22095351261171242
fe_114.wav	11.764701198205533	21.203986302250083	0.23528042136879054
fe_26.wav	11.980396270070031	21.11989072422589	0.2779184053395144
fe_105.wav	11.777461299568518	21.224263543590823	0.278782787016198
fe_69.wav	12.036363600919955	21.17830405109542	0.2969328130130164
fe_11.wav	11.825724069165048	21.06738795764382	0.32226196798311796
fe_44.wav	12.063772607797343	21.17651662523942	0.34270513372124606
fe_73.wav	11.660479288179392	21.10561482699	0.3480046507447821
fe_16.wav	11.831571557468447	21.265688929310357	0.37461083411795676
fe_112.wav	11.898983309247928	21.27724456582676	0.39570119930875547
fe_101.wav	11.703079829987537	21.235507677278513	0.40133690291415886
fe_66.wav	11.59193136766321	21.1287885824423	0.4375125692674076
fe_155.wav	11.688467479610228	21.0465814122099	0.44163131767258484
fe_54.wav	12.065606640003754	21.097065507463643	0.4555727913290575
fe_23.wav	11.862955675891303	21.028541502816935	0.4668528328031519
fe_29.wav	11.712608521910717	21.030805931505174	0.4712791605605556
fe_27.wav	11.615464462160205	21.04855994122363	0.5054204145452101
fe_154.wav	11.916873522944087	21.314839399138815	0.5241315595942504
fe_125.wav	11.54636731775446	21.16553865827148	0.5262121687168226
fe_119.wav	11.569177114097219	21.067577209804565	0.5268788104851873
fe_59.wav	12.179392129464613	21.192693668968573	0.5330761137515632
fe_97.wav	12.092109754989536	21.076709387548902	0.5420494988524259
fe_109.wav	12.193361931596108	21.18985629943135	0.5564043022105186
fe_61.wav	12.15717316962504	21.27141598055669	0.5699331539205715
fe_87.wav	12.207578678729625	21.223770485146066	0.5875486208259096
fe_123.wav	11.52135261238977	21.06503630111122	0.5961007326186651
fe_148.wav	11.520354202248985	21.216517957404722	0.634775025146375
fe_122.wav	11.870177263748854	21.3510758997945	0.657624122964435
fe_34.wav	11.962558372568381	20.988037231962203	0.6659629154916366
fe_78.wav	12.244612503272037	21.25245714218968	0.6665637332695428
fe_142.wav	11.5202134324816	21.236158822541427	0.6709587341940304
fe_31.wav	12.053898019198446	21.009618644559545	0.681611554904707
fe_126.wav	11.580033702684158	20.9845687899464	0.694037284670683
fe_164.wav	11.451865252278846	21.058983643047856	0.7030289064402047
fe_84.wav	12.124472167356146	21.344776999079272	0.7039252550073297
fe_14.wav	12.202467492663466	21.07391847874777	0.7121435477463924
fe_70.wav	11.540414654259557	20.991307540063737	0.7128751410919562
fe_19.wav	11.72602481747947	20.95093747955666	0.7233873468560211
fe_56.wav	11.878710415992444	20.951019966540837	0.7438137017779217
fe_95.wav	11.930094534547514	20.95727478595474	0.7487038156254424
fe_28.wav	11.537729666470028	20.954778060881704	0.807385488310969
fe_128.wav	11.400496049139004	21.01504584499338	0.8322066750393522
fe_146.wav	11.838047050899576	21.4007870631512	0.8424903919885627
fe_30.wav	11.761857891596424	20.911545795864093	0.8548936665070485
fe_100.wav	12.182411895231393	21.38604749910927	0.8606293510421725
fe_88.wav	11.901009537170804	21.411564360277676	0.8609998960180059
fe_33.wav	11.728218616094711	20.908433266660072	0.8660639340326127
fe_18.wav	11.339040899005791	21.058506648765132	0.873495666068141
fe_46.wav	12.345505607769997	21.105002937073156	0.8864740821176351
fe_135.wav	12.40004664663213	21.213439141333673	0.8974190406566556
fe_89.wav	12.385709003617041	21.29031228236993	0.913677180824854
fe_17.wav	12.352813943189819	21.329450930046885	0.9186296406802311
fe_51.wav	12.42113018103883	21.205327025817645	0.9331458153155072
fe_57.wav	12.182962519203176	20.973562011935037	0.9391559375786346
fe_7.wav	11.507079405011499	21.34039371618873	0.9424331397471264
fe_106.wav	11.71978805877395	21.410213786877804	0.9430725415562601
fe_121.wav	11.462388775579978	20.927043570937418	0.943461392457133
fe_116.wav	11.948458958928605	20.90249589893103	0.9486574007223166
fe_75.wav	11.485897896937018	20.915682094901175	0.9532430994801477
fe_161.wav	11.894958721711308	20.89240566698543	0.955336545679701
fe_10.wav	11.528828549334357	21.354941835255953	0.9562680062787561
fe_133.wav	11.778910075081054	20.879399663525895	0.9671615313445315
fe_162.wav	11.90867811869218	20.886023035308803	0.9840239986155626
fe_131.wav	12.264004990033975	21.408944780527673	0.9879888682299034
fe_145.wav	11.251980274104888	21.109025099880636	0.9985152765218616
fe_158.wav	11.487885012313694	20.896696040723338	1.0035355257705258
fe_157.wav	11.336191478023625	20.947477592627923	1.0300428722428723
fe_117.wav	11.99685415383506	20.878090327549987	1.0638970598353386
fe_76.wav	11.474649653463125	20.876403464237203	1.0697524617529293
fe_120.wav	12.312987733644096	21.44156347999471	1.1141401515831968
fe_129.wav	11.434021005943578	21.37070693424487	1.1200186898460973
fe_127.wav	11.244702144792903	21.243406565660166	1.1258132147924276
fe_52.wav	12.349673497034665	20.986149780807246	1.1293753405186666
fe_43.wav	11.366270478974027	20.880388989392383	1.1471862670945738
fe_40.wav	11.340099463868064	20.88961993489256	1.149991025727341
fe_12.wav	12.382955849880023	21.43645659520635	1.1669095621411478
fe_110.wav	11.203259796352512	21.22858178272	1.1724085367325656
fe_21.wav	11.384494431032323	20.84973699583797	1.2105080553169552
fe_38.wav	11.173212756802553	20.967833418684663	1.2113390430904314
fe_153.wav	12.597278971724148	21.245875067284583	1.2236761864458787
fe_113.wav	12.146162209748134	20.866607212363213	1.226985097355138
fe_166.wav	11.123887236256792	20.98992265462122	1.2584079060866986
fe_111.wav	11.140881819294592	21.23541458008021	1.2849470384055572
fe_134.wav	11.2446937823001	21.334163208712344	1.2972922763202064
fe_36.wav	11.377208905685947	20.819781857222196	1.297611487611673
fe_5.wav	11.096976364425554	21.190063464230885	1.3052060063155952
fe_2.wav	11.298675571715187	21.37381050530565	1.3115955046289725
fe_124.wav	11.150167978014707	20.91159285687818	1.3252790558456513
fe_92.wav	12.585672043463603	21.392517750049308	1.325752782962586
fe_71.wav	11.591867431186596	20.771109167963704	1.3452904925617415
fe_15.wav	12.559930159510586	21.427244309245125	1.3485430975612098
fe_53.wav	11.089129119031131	20.95301174182198	1.3492544831467266
fe_99.wav	11.44083467757925	20.777317872594605	1.381184215818317
fe_104.wav	11.457378715834501	21.471804131152098	1.387734276234803
fe_98.wav	11.142827966905937	20.865115939187437	1.4182547629547428
fe_139.wav	12.34336812950109	20.862451547997093	1.4547299235004205
fe_82.wav	11.338692002878599	21.45858082651128	1.4865119911343772
fe_141.wav	12.761517138733275	21.192283668499897	1.5081916318488648
fe_60.wav	11.975454279401525	20.739406988998994	1.5280083635562371
fe_22.wav	12.050601345959478	20.75238483001987	1.5298627745920337
fe_41.wav	10.92918817211082	21.065504935350955	1.5312495434178142
fe_118.wav	11.39865837402823	20.734030593138215	1.5343798384710516
fe_156.wav	10.987971288651245	21.2323330659656	1.5348073804578963
fe_103.wav	12.787147718987743	21.252197580939093	1.5365550610792704
fe_8.wav	11.438142024715209	21.516362287839925	1.546387647736484
fe_108.wav	11.996455334530381	21.617128541571056	1.5600860776369836
fe_165.wav	11.051281956980326	20.84720720331369	1.562174394140492
fe_45.wav	10.995323832942503	21.269776610478004	1.5740514671208172
fe_1.wav	12.109344254425164	21.62269466552804	1.5795456313288474
fe_32.wav	11.252081559909907	20.745378697393242	1.5956622641720728
fe_42.wav	11.205096105371993	21.435085640018368	1.5966731486961863
fe_132.wav	11.313531317867959	21.48801590044172	1.6018837021718477
fe_150.wav	12.830025918085713	21.219027795101415	1.6130024532111955
fe_77.wav	12.454735257132427	20.84797946990175	1.633792976272321
fe_68.wav	12.8341222535121	21.340299530373972	1.6394559185721622
fe_80.wav	11.293549615044952	21.4944769675085	1.6447957347623887
fe_107.wav	10.945285708465335	21.2636843671666	1.6474270649075602
fe_6.wav	11.74343282361134	21.619862368089365	1.6502945071329345
fe_74.wav	11.204250272098328	21.457046299738657	1.6552935799881647
fe_86.wav	12.021174513518986	20.708445879981564	1.6616272393216562
fe_3.wav	10.836124174612706	21.149873512783916	1.7133192593448472
fe_55.wav	12.148502980900801	21.664510657878793	1.724675745088185
fe_65.wav	12.316958898631466	20.760239437342115	1.7356936814219184
